match_date,league,HomeTeam,AwayTeam,home_score,away_score,both_teams_score,over_2_5,first_half_home,first_half_away,first_half_result,home_corners,away_corners,Total_corners,Corners_result,home_yellow_cards,away_yellow_cards,Card_result
31/03/2024,N1,Feyenoord,Utrecht,4,2,GG,Yes,1,2,Away Win,10,1,11,Home Win,3,2,Home Win
31/03/2024,N1,Twente,Heracles,1,0,NG,No,0,0,Draw,9,3,12,Home Win,1,4,Away Win
31/03/2024,N1,Almere City,Volendam,1,1,GG,No,0,0,Draw,4,7,11,Away Win,2,3,Away Win
02/04/2024,N1,Vitesse,Sparta Rotterdam,1,4,GG,Yes,1,3,Away Win,8,4,12,Home Win,1,0,Home Win
02/04/2024,N1,Excelsior,PSV Eindhoven,0,2,NG,No,0,0,Draw,1,12,13,Away Win,1,0,Home Win
02/04/2024,N1,For Sittard,Nijmegen,1,1,GG,No,0,0,Draw,9,2,11,Home Win,2,1,Home Win
03/04/2024,N1,Heracles,AZ Alkmaar,5,0,NG,Yes,3,0,Home Win,4,6,10,Away Win,2,1,Home Win
03/04/2024,N1,Utrecht,Zwolle,5,1,GG,Yes,0,0,Draw,5,0,5,Home Win,0,1,Away Win
03/04/2024,N1,Heerenveen,Twente,3,3,GG,Yes,2,3,Away Win,3,4,7,Away Win,1,2,Away Win
04/04/2024,N1,Volendam,Feyenoord,0,0,NG,No,0,0,Draw,0,6,6,Away Win,6,2,Home Win
04/04/2024,N1,Waalwijk,Almere City,0,0,NG,No,0,0,Draw,5,6,11,Away Win,2,1,Home Win
04/04/2024,N1,Ajax,Go Ahead Eagles,1,1,GG,No,1,0,Home Win,2,6,8,Away Win,1,0,Home Win
06/04/2024,N1,Sparta Rotterdam,Heracles,1,2,GG,Yes,1,0,Home Win,9,3,12,Home Win,1,3,Away Win
06/04/2024,N1,PSV Eindhoven,AZ Alkmaar,5,1,GG,Yes,2,0,Home Win,4,7,11,Away Win,2,2,Draw
06/04/2024,N1,Zwolle,Excelsior,2,1,GG,Yes,1,0,Home Win,9,5,14,Home Win,1,2,Away Win
06/04/2024,N1,Twente,For Sittard,2,0,NG,No,0,0,Draw,7,0,7,Home Win,0,4,Away Win
07/04/2024,N1,Vitesse,Nijmegen,0,3,NG,Yes,0,0,Draw,7,1,8,Home Win,2,4,Away Win
07/04/2024,N1,Feyenoord,Ajax,6,0,NG,Yes,3,0,Home Win,9,1,10,Home Win,0,2,Away Win
07/04/2024,N1,Go Ahead Eagles,Almere City,1,1,GG,No,1,1,Draw,3,7,10,Away Win,2,1,Home Win
07/04/2024,N1,Volendam,Waalwijk,3,2,GG,Yes,2,0,Home Win,6,7,13,Away Win,3,2,Home Win
07/04/2024,N1,Heerenveen,Utrecht,2,3,GG,Yes,0,1,Away Win,5,3,8,Home Win,2,1,Home Win
12/04/2024,N1,Excelsior,Volendam,4,0,NG,Yes,2,0,Home Win,11,2,13,Home Win,2,4,Away Win
13/04/2024,N1,PSV Eindhoven,Vitesse,6,0,NG,Yes,3,0,Home Win,5,4,9,Home Win,0,1,Away Win
13/04/2024,N1,AZ Alkmaar,Waalwijk,3,2,GG,Yes,0,2,Away Win,8,1,9,Home Win,1,3,Away Win
13/04/2024,N1,Almere City,Sparta Rotterdam,2,3,GG,Yes,1,2,Away Win,8,6,14,Home Win,3,0,Home Win
14/04/2024,N1,Heracles,Heerenveen,0,2,NG,No,0,1,Away Win,8,8,16,Draw,1,1,Draw
14/04/2024,N1,For Sittard,Feyenoord,0,1,NG,No,0,1,Away Win,3,6,9,Away Win,2,3,Away Win
14/04/2024,N1,Utrecht,Go Ahead Eagles,2,1,GG,Yes,1,1,Draw,5,3,8,Home Win,1,0,Home Win
14/04/2024,N1,Ajax,Twente,2,1,GG,Yes,0,1,Away Win,2,6,8,Away Win,2,1,Home Win
14/04/2024,N1,Nijmegen,Zwolle,2,2,GG,Yes,0,1,Away Win,10,3,13,Home Win,2,4,Away Win
24/04/2024,N1,Twente,Almere City,3,1,GG,Yes,1,0,Home Win,8,4,12,Home Win,1,1,Draw
24/04/2024,N1,Ajax,Excelsior,2,2,GG,Yes,1,1,Draw,4,3,7,Home Win,2,2,Draw
25/04/2024,N1,Heerenveen,PSV Eindhoven,0,8,NG,Yes,0,5,Away Win,2,1,3,Home Win,0,0,Draw
25/04/2024,N1,Go Ahead Eagles,Feyenoord,1,3,GG,Yes,1,2,Away Win,9,3,12,Home Win,0,0,Draw
28/04/2024,N1,Nijmegen,AZ Alkmaar,0,3,NG,Yes,0,1,Away Win,3,2,5,Home Win,2,4,Away Win
28/04/2024,N1,Zwolle,Heracles,3,1,GG,Yes,1,1,Draw,8,8,16,Draw,3,3,Draw
28/04/2024,N1,Sparta Rotterdam,Volendam,1,0,NG,No,0,0,Draw,5,9,14,Away Win,1,2,Away Win
28/04/2024,N1,Waalwijk,Utrecht,2,2,GG,Yes,1,0,Home Win,4,6,10,Away Win,1,2,Away Win
28/04/2024,N1,Vitesse,For Sittard,3,2,GG,Yes,1,1,Draw,3,6,9,Away Win,4,3,Home Win
03/05/2024,N1,Almere City,Heerenveen,1,1,GG,No,0,0,Draw,3,9,12,Away Win,2,0,Home Win
03/05/2024,N1,For Sittard,Go Ahead Eagles,0,0,NG,No,0,0,Draw,8,0,8,Home Win,1,0,Home Win
05/05/2024,N1,Heracles,Waalwijk,0,5,NG,Yes,0,2,Away Win,4,9,13,Away Win,1,1,Draw
05/05/2024,N1,PSV Eindhoven,Sparta Rotterdam,4,2,GG,Yes,2,2,Draw,3,4,7,Away Win,0,1,Away Win
05/05/2024,N1,Utrecht,Vitesse,1,0,NG,No,0,0,Draw,4,7,11,Away Win,0,3,Away Win
05/05/2024,N1,Volendam,Ajax,1,4,GG,Yes,0,1,Away Win,1,3,4,Away Win,0,0,Draw
05/05/2024,N1,AZ Alkmaar,Twente,2,1,GG,Yes,0,1,Away Win,4,11,15,Away Win,3,1,Home Win
05/05/2024,N1,Feyenoord,Zwolle,5,0,NG,Yes,2,0,Home Win,11,0,11,Home Win,1,1,Draw
06/05/2024,N1,Excelsior,Nijmegen,0,3,NG,Yes,0,0,Draw,3,6,9,Away Win,1,2,Away Win
12/05/2024,N1,Ajax,Almere City,3,0,NG,Yes,3,0,Home Win,4,1,5,Home Win,3,2,Home Win
12/05/2024,N1,Excelsior,Heracles,4,0,NG,Yes,1,0,Home Win,7,4,11,Home Win,2,3,Away Win
12/05/2024,N1,For Sittard,PSV Eindhoven,1,1,GG,No,1,0,Home Win,4,9,13,Away Win,2,0,Home Win
12/05/2024,N1,Go Ahead Eagles,AZ Alkmaar,0,3,NG,Yes,0,2,Away Win,3,3,6,Draw,0,0,Draw
12/05/2024,N1,Heerenveen,Vitesse,1,3,GG,Yes,1,1,Draw,7,2,9,Home Win,0,3,Away Win
12/05/2024,N1,Nijmegen,Feyenoord,2,3,GG,Yes,0,1,Away Win,7,9,16,Away Win,0,3,Away Win
12/05/2024,N1,Twente,Volendam,7,2,GG,Yes,5,2,Home Win,13,2,15,Home Win,0,2,Away Win
12/05/2024,N1,Utrecht,Sparta Rotterdam,0,1,NG,No,0,0,Draw,12,4,16,Home Win,1,0,Home Win
12/05/2024,N1,Waalwijk,Zwolle,1,1,GG,No,0,0,Draw,10,5,15,Home Win,0,1,Away Win
19/05/2024,N1,Almere City,Nijmegen,1,4,GG,Yes,1,2,Away Win,6,7,13,Away Win,1,0,Home Win
19/05/2024,N1,AZ Alkmaar,Utrecht,3,3,GG,Yes,3,0,Home Win,3,14,17,Away Win,2,0,Home Win
19/05/2024,N1,Feyenoord,Excelsior,4,0,NG,Yes,0,0,Draw,10,6,16,Home Win,0,0,Draw
19/05/2024,N1,Heracles,For Sittard,0,0,NG,No,0,0,Draw,4,6,10,Away Win,1,0,Home Win
19/05/2024,N1,PSV Eindhoven,Waalwijk,3,1,GG,Yes,1,1,Draw,14,3,17,Home Win,0,5,Away Win
19/05/2024,N1,Sparta Rotterdam,Heerenveen,2,1,GG,Yes,0,0,Draw,3,8,11,Away Win,0,2,Away Win
19/05/2024,N1,Vitesse,Ajax,2,2,GG,Yes,1,1,Draw,5,11,16,Away Win,2,2,Draw
19/05/2024,N1,Volendam,Go Ahead Eagles,1,2,GG,Yes,1,1,Draw,5,8,13,Away Win,0,1,Away Win
19/05/2024,N1,Zwolle,Twente,1,2,GG,Yes,0,0,Draw,1,12,13,Away Win,2,1,Home Win
09/08/2024,N1,Groningen,NAC Breda,4,1,GG,Yes,3,0,Home Win,8,1,9,Home Win,1,3,Away Win
10/08/2024,N1,Feyenoord,Willem II,1,1,GG,No,1,0,Home Win,14,3,17,Home Win,1,4,Away Win
10/08/2024,N1,Nijmegen,Twente,1,2,GG,Yes,1,1,Draw,7,5,12,Home Win,0,0,Draw
10/08/2024,N1,Almere City,AZ Alkmaar,0,1,NG,No,0,1,Away Win,2,8,10,Away Win,1,2,Away Win
10/08/2024,N1,PSV Eindhoven,Waalwijk,5,1,GG,Yes,3,0,Home Win,7,3,10,Home Win,0,0,Draw
11/08/2024,N1,Sparta Rotterdam,Heracles,0,0,NG,No,0,0,Draw,3,4,7,Away Win,1,1,Draw
11/08/2024,N1,Go Ahead Eagles,For Sittard,0,2,NG,No,0,0,Draw,6,3,9,Home Win,1,1,Draw
11/08/2024,N1,Utrecht,Zwolle,1,0,NG,No,1,0,Home Win,2,1,3,Home Win,0,3,Away Win
11/08/2024,N1,Ajax,Heerenveen,1,0,NG,No,1,0,Home Win,5,2,7,Home Win,0,2,Away Win
16/08/2024,N1,For Sittard,Almere City,3,0,NG,Yes,1,0,Home Win,9,3,12,Home Win,2,3,Away Win
17/08/2024,N1,Heerenveen,Utrecht,1,1,GG,No,0,1,Away Win,6,4,10,Home Win,4,2,Home Win
17/08/2024,N1,Twente,Sparta Rotterdam,1,1,GG,No,0,0,Draw,5,4,9,Home Win,1,0,Home Win
17/08/2024,N1,AZ Alkmaar,Nijmegen,1,0,NG,No,1,0,Home Win,4,6,10,Away Win,2,2,Draw
17/08/2024,N1,Waalwijk,Groningen,1,2,GG,Yes,0,1,Away Win,7,1,8,Home Win,2,2,Draw
18/08/2024,N1,Heracles,PSV Eindhoven,1,3,GG,Yes,1,0,Home Win,2,12,14,Away Win,1,0,Home Win
18/08/2024,N1,Willem II,Go Ahead Eagles,2,0,NG,No,2,0,Home Win,4,3,7,Home Win,2,2,Draw
18/08/2024,N1,Zwolle,Feyenoord,1,5,GG,Yes,0,1,Away Win,1,2,3,Away Win,1,1,Draw
18/08/2024,N1,NAC Breda,Ajax,2,1,GG,Yes,0,0,Draw,1,8,9,Away Win,0,1,Away Win
24/08/2024,N1,Nijmegen,Zwolle,1,0,NG,No,0,0,Draw,6,2,8,Home Win,1,4,Away Win
24/08/2024,N1,Almere City,PSV Eindhoven,1,7,GG,Yes,0,2,Away Win,1,9,10,Away Win,1,1,Draw
24/08/2024,N1,NAC Breda,Utrecht,1,2,GG,Yes,1,0,Home Win,4,5,9,Away Win,3,1,Home Win
25/08/2024,N1,Groningen,AZ Alkmaar,0,0,NG,No,0,0,Draw,2,6,8,Away Win,3,1,Home Win
25/08/2024,N1,Heracles,Willem II,1,1,GG,No,1,1,Draw,8,6,14,Home Win,2,3,Away Win
25/08/2024,N1,Sparta Rotterdam,Feyenoord,1,1,GG,No,1,0,Home Win,6,11,17,Away Win,3,5,Away Win
25/08/2024,N1,Go Ahead Eagles,Waalwijk,2,0,NG,No,1,0,Home Win,7,1,8,Home Win,3,2,Home Win
30/08/2024,N1,Waalwijk,AZ Alkmaar,0,3,NG,Yes,0,2,Away Win,3,10,13,Away Win,5,3,Home Win
31/08/2024,N1,Almere City,Groningen,1,1,GG,No,1,0,Home Win,6,4,10,Home Win,1,2,Away Win
31/08/2024,N1,For Sittard,Nijmegen,0,3,NG,Yes,0,2,Away Win,4,5,9,Away Win,1,0,Home Win
31/08/2024,N1,Heerenveen,NAC Breda,4,0,NG,Yes,0,0,Draw,3,6,9,Away Win,0,1,Away Win
31/08/2024,N1,Willem II,Sparta Rotterdam,1,2,GG,Yes,0,0,Draw,4,3,7,Home Win,1,4,Away Win
01/09/2024,N1,Utrecht,Twente,2,1,GG,Yes,1,1,Draw,5,4,9,Home Win,0,2,Away Win
01/09/2024,N1,Zwolle,Heracles,3,0,NG,Yes,1,0,Home Win,4,4,8,Draw,1,2,Away Win
01/09/2024,N1,PSV Eindhoven,Go Ahead Eagles,3,0,NG,Yes,2,0,Home Win,5,3,8,Home Win,0,3,Away Win
14/09/2024,N1,PSV Eindhoven,Nijmegen,2,0,NG,No,2,0,Home Win,15,3,18,Home Win,0,1,Away Win
14/09/2024,N1,Twente,Zwolle,1,1,GG,No,0,1,Away Win,8,4,12,Home Win,1,1,Draw
14/09/2024,N1,Groningen,Feyenoord,2,2,GG,Yes,0,1,Away Win,5,6,11,Away Win,3,2,Home Win
14/09/2024,N1,NAC Breda,For Sittard,1,0,NG,No,0,0,Draw,3,8,11,Away Win,2,1,Home Win
14/09/2024,N1,AZ Alkmaar,Heerenveen,9,1,GG,Yes,2,1,Home Win,5,3,8,Home Win,0,1,Away Win
15/09/2024,N1,Sparta Rotterdam,Go Ahead Eagles,1,2,GG,Yes,0,1,Away Win,5,13,18,Away Win,1,1,Draw
15/09/2024,N1,Willem II,Waalwijk,3,0,NG,Yes,2,0,Home Win,4,4,8,Draw,2,1,Home Win
15/09/2024,N1,Heracles,Almere City,0,0,NG,No,0,0,Draw,10,2,12,Home Win,1,2,Away Win
17/09/2024,N1,Twente,Heerenveen,2,0,NG,No,2,0,Home Win,6,3,9,Home Win,2,2,Draw
18/09/2024,N1,Ajax,For Sittard,5,0,NG,Yes,2,0,Home Win,15,0,15,Home Win,0,1,Away Win
20/09/2024,N1,Zwolle,AZ Alkmaar,1,2,GG,Yes,0,1,Away Win,10,9,19,Home Win,2,4,Away Win
21/09/2024,N1,Utrecht,Willem II,3,2,GG,Yes,2,2,Draw,7,7,14,Draw,2,3,Away Win
21/09/2024,N1,Waalwijk,Sparta Rotterdam,1,2,GG,Yes,0,1,Away Win,6,2,8,Home Win,0,1,Away Win
21/09/2024,N1,Go Ahead Eagles,Ajax,1,1,GG,No,0,0,Draw,7,2,9,Home Win,2,2,Draw
21/09/2024,N1,Nijmegen,Heracles,1,2,GG,Yes,1,2,Away Win,7,3,10,Home Win,3,4,Away Win
22/09/2024,N1,Heerenveen,Groningen,2,1,GG,Yes,1,1,Draw,9,3,12,Home Win,1,3,Away Win
22/09/2024,N1,Almere City,Twente,0,5,NG,Yes,0,2,Away Win,7,5,12,Home Win,1,1,Draw
22/09/2024,N1,Feyenoord,NAC Breda,2,0,NG,No,1,0,Home Win,5,2,7,Home Win,2,2,Draw
22/09/2024,N1,For Sittard,PSV Eindhoven,1,3,GG,Yes,1,1,Draw,5,6,11,Away Win,3,1,Home Win
27/09/2024,N1,Heracles,Heerenveen,2,1,GG,Yes,1,0,Home Win,9,4,13,Home Win,2,2,Draw
28/09/2024,N1,Willem II,PSV Eindhoven,0,2,NG,No,0,0,Draw,3,6,9,Away Win,1,2,Away Win
28/09/2024,N1,Nijmegen,Feyenoord,1,1,GG,No,1,0,Home Win,3,9,12,Away Win,1,1,Draw
28/09/2024,N1,Sparta Rotterdam,For Sittard,1,1,GG,No,1,1,Draw,9,5,14,Home Win,1,2,Away Win
29/09/2024,N1,Zwolle,Almere City,1,0,NG,No,0,0,Draw,6,8,14,Away Win,2,4,Away Win
29/09/2024,N1,Groningen,Go Ahead Eagles,0,1,NG,No,0,0,Draw,7,7,14,Draw,2,3,Away Win
29/09/2024,N1,Twente,NAC Breda,1,0,NG,No,0,0,Draw,4,3,7,Home Win,2,2,Draw
29/09/2024,N1,Waalwijk,Ajax,0,2,NG,No,0,0,Draw,2,12,14,Away Win,2,1,Home Win
29/09/2024,N1,AZ Alkmaar,Utrecht,1,2,GG,Yes,1,1,Draw,8,1,9,Home Win,1,2,Away Win
04/10/2024,N1,Almere City,Willem II,0,1,NG,No,0,0,Draw,6,5,11,Home Win,1,3,Away Win
05/10/2024,N1,NAC Breda,Nijmegen,1,0,NG,No,0,0,Draw,8,3,11,Home Win,2,1,Home Win
05/10/2024,N1,PSV Eindhoven,Sparta Rotterdam,2,1,GG,Yes,2,1,Home Win,3,8,11,Away Win,0,2,Away Win
05/10/2024,N1,Utrecht,Waalwijk,3,2,GG,Yes,1,1,Draw,7,0,7,Home Win,1,0,Home Win
06/10/2024,N1,Go Ahead Eagles,Heracles,4,1,GG,Yes,0,1,Away Win,3,5,8,Away Win,1,2,Away Win
06/10/2024,N1,Feyenoord,Twente,2,1,GG,Yes,2,0,Home Win,5,6,11,Away Win,2,2,Draw
06/10/2024,N1,Heerenveen,Zwolle,1,1,GG,No,1,1,Draw,8,2,10,Home Win,2,2,Draw
06/10/2024,N1,Ajax,Groningen,3,1,GG,Yes,1,0,Home Win,5,2,7,Home Win,3,2,Home Win
06/10/2024,N1,For Sittard,AZ Alkmaar,1,0,NG,No,0,0,Draw,2,5,7,Away Win,4,2,Home Win
19/10/2024,N1,Sparta Rotterdam,Almere City,2,2,GG,Yes,0,2,Away Win,5,3,8,Home Win,2,3,Away Win
19/10/2024,N1,AZ Alkmaar,PSV Eindhoven,1,2,GG,Yes,0,2,Away Win,0,3,3,Away Win,0,0,Draw
19/10/2024,N1,Nijmegen,Heerenveen,3,0,NG,Yes,1,0,Home Win,4,4,8,Draw,0,3,Away Win
19/10/2024,N1,Waalwijk,Twente,2,2,GG,Yes,1,1,Draw,3,10,13,Away Win,1,2,Away Win
19/10/2024,N1,Go Ahead Eagles,Feyenoord,1,5,GG,Yes,0,3,Away Win,2,6,8,Away Win,1,2,Away Win
20/10/2024,N1,Willem II,For Sittard,0,0,NG,No,0,0,Draw,2,10,12,Away Win,1,1,Draw
20/10/2024,N1,Groningen,Utrecht,0,1,NG,No,0,1,Away Win,4,5,9,Away Win,2,4,Away Win
20/10/2024,N1,Heracles,Ajax,3,4,GG,Yes,2,2,Draw,3,0,3,Home Win,2,4,Away Win
20/10/2024,N1,Zwolle,NAC Breda,1,2,GG,Yes,0,0,Draw,7,4,11,Home Win,1,2,Away Win
25/10/2024,N1,Almere City,Nijmegen,1,0,NG,No,0,0,Draw,4,8,12,Away Win,1,1,Draw
26/10/2024,N1,For Sittard,Groningen,1,0,NG,No,0,0,Draw,6,3,9,Home Win,1,3,Away Win
26/10/2024,N1,PSV Eindhoven,Zwolle,6,0,NG,Yes,2,0,Home Win,9,4,13,Home Win,0,0,Draw
26/10/2024,N1,NAC Breda,Waalwijk,4,1,GG,Yes,2,1,Home Win,6,2,8,Home Win,2,3,Away Win
26/10/2024,N1,Heerenveen,Sparta Rotterdam,2,0,NG,No,1,0,Home Win,6,4,10,Home Win,4,1,Home Win
27/10/2024,N1,Utrecht,Feyenoord,0,2,NG,No,0,1,Away Win,2,8,10,Away Win,3,2,Home Win
27/10/2024,N1,Twente,Heracles,5,0,NG,Yes,2,0,Home Win,5,2,7,Home Win,0,0,Draw
27/10/2024,N1,Ajax,Willem II,1,0,NG,No,1,0,Home Win,4,1,5,Home Win,1,0,Home Win
27/10/2024,N1,AZ Alkmaar,Go Ahead Eagles,2,2,GG,Yes,1,0,Home Win,4,6,10,Away Win,3,2,Home Win
30/10/2024,N1,Feyenoord,Ajax,0,2,NG,No,0,2,Away Win,3,4,7,Away Win,4,2,Home Win
02/11/2024,N1,Willem II,Twente,0,1,NG,No,0,0,Draw,4,6,10,Away Win,4,1,Home Win
02/11/2024,N1,Ajax,PSV Eindhoven,3,2,GG,Yes,1,1,Draw,6,1,7,Home Win,2,3,Away Win
02/11/2024,N1,Heracles,NAC Breda,2,0,NG,No,1,0,Home Win,2,5,7,Away Win,1,1,Draw
02/11/2024,N1,Feyenoord,AZ Alkmaar,3,2,GG,Yes,0,1,Away Win,10,0,10,Home Win,0,0,Draw
02/11/2024,N1,For Sittard,Heerenveen,3,0,NG,Yes,1,0,Home Win,1,8,9,Away Win,0,0,Draw
03/11/2024,N1,Go Ahead Eagles,Zwolle,2,2,GG,Yes,0,2,Away Win,9,5,14,Home Win,1,1,Draw
03/11/2024,N1,Nijmegen,Groningen,6,0,NG,Yes,3,0,Home Win,1,4,5,Away Win,1,3,Away Win
03/11/2024,N1,Sparta Rotterdam,Utrecht,1,4,GG,Yes,0,1,Away Win,4,4,8,Draw,1,1,Draw
03/11/2024,N1,Waalwijk,Almere City,2,0,NG,No,1,0,Home Win,4,4,8,Draw,0,0,Draw
08/11/2024,N1,Utrecht,Heracles,1,0,NG,No,0,0,Draw,4,8,12,Away Win,0,1,Away Win
09/11/2024,N1,Groningen,Sparta Rotterdam,1,0,NG,No,1,0,Home Win,4,5,9,Away Win,1,2,Away Win
09/11/2024,N1,Zwolle,For Sittard,3,1,GG,Yes,0,1,Away Win,5,7,12,Away Win,4,2,Home Win
09/11/2024,N1,NAC Breda,PSV Eindhoven,0,3,NG,Yes,0,2,Away Win,5,9,14,Away Win,2,2,Draw
09/11/2024,N1,Waalwijk,Nijmegen,0,3,NG,Yes,0,0,Draw,4,10,14,Away Win,2,1,Home Win
10/11/2024,N1,Almere City,Feyenoord,1,4,GG,Yes,1,2,Away Win,0,9,9,Away Win,2,0,Home Win
10/11/2024,N1,Heerenveen,Go Ahead Eagles,1,0,NG,No,1,0,Home Win,2,6,8,Away Win,2,2,Draw
10/11/2024,N1,Twente,Ajax,2,2,GG,Yes,1,0,Home Win,5,4,9,Home Win,1,1,Draw
10/11/2024,N1,AZ Alkmaar,Willem II,1,2,GG,Yes,0,2,Away Win,10,1,11,Home Win,0,3,Away Win
23/11/2024,N1,Go Ahead Eagles,Almere City,3,0,NG,Yes,2,0,Home Win,5,4,9,Home Win,0,0,Draw
23/11/2024,N1,Feyenoord,Heerenveen,3,0,NG,Yes,2,0,Home Win,7,3,10,Home Win,0,2,Away Win
23/11/2024,N1,Heracles,Waalwijk,2,2,GG,Yes,1,0,Home Win,9,5,14,Home Win,1,0,Home Win
23/11/2024,N1,For Sittard,Twente,1,2,GG,Yes,0,1,Away Win,3,1,4,Home Win,1,2,Away Win
23/11/2024,N1,PSV Eindhoven,Groningen,5,0,NG,Yes,2,0,Home Win,14,3,17,Home Win,0,0,Draw
24/11/2024,N1,Nijmegen,Utrecht,1,2,GG,Yes,0,1,Away Win,8,5,13,Home Win,0,1,Away Win
24/11/2024,N1,Sparta Rotterdam,AZ Alkmaar,1,2,GG,Yes,1,1,Draw,5,2,7,Home Win,3,3,Draw
24/11/2024,N1,Willem II,NAC Breda,2,2,GG,Yes,0,1,Away Win,8,0,8,Home Win,4,2,Home Win
24/11/2024,N1,Ajax,Zwolle,2,0,NG,No,1,0,Home Win,7,0,7,Home Win,3,1,Home Win
29/11/2024,N1,Heerenveen,Waalwijk,1,1,GG,No,1,0,Home Win,3,3,6,Draw,0,0,Draw
30/11/2024,N1,NAC Breda,Almere City,1,0,NG,No,1,0,Home Win,5,4,9,Home Win,1,1,Draw
30/11/2024,N1,Groningen,Willem II,2,0,NG,No,1,0,Home Win,3,1,4,Home Win,1,0,Home Win
30/11/2024,N1,Feyenoord,For Sittard,1,1,GG,No,0,1,Away Win,9,1,10,Home Win,2,2,Draw
30/11/2024,N1,Zwolle,Sparta Rotterdam,1,0,NG,No,0,0,Draw,3,7,10,Away Win,3,1,Home Win
01/12/2024,N1,Utrecht,PSV Eindhoven,2,5,GG,Yes,1,1,Draw,4,6,10,Away Win,2,4,Away Win
01/12/2024,N1,AZ Alkmaar,Heracles,1,0,NG,No,0,0,Draw,8,1,9,Home Win,0,3,Away Win
01/12/2024,N1,Twente,Go Ahead Eagles,3,2,GG,Yes,1,2,Away Win,12,0,12,Home Win,1,2,Away Win
01/12/2024,N1,Nijmegen,Ajax,1,2,GG,Yes,1,1,Draw,7,1,8,Home Win,1,5,Away Win
04/12/2024,N1,Ajax,Utrecht,2,2,GG,Yes,2,1,Home Win,7,7,14,Draw,0,0,Draw
06/12/2024,N1,PSV Eindhoven,Twente,6,1,GG,Yes,3,1,Home Win,9,2,11,Home Win,0,1,Away Win
07/12/2024,N1,Go Ahead Eagles,Nijmegen,5,0,NG,Yes,4,0,Home Win,5,6,11,Away Win,2,2,Draw
07/12/2024,N1,Sparta Rotterdam,NAC Breda,0,2,NG,No,0,1,Away Win,9,5,14,Home Win,3,1,Home Win
07/12/2024,N1,Waalwijk,Feyenoord,2,3,GG,Yes,1,1,Draw,2,15,17,Away Win,0,0,Draw
07/12/2024,N1,Heracles,For Sittard,2,2,GG,Yes,1,2,Away Win,5,3,8,Home Win,2,1,Home Win
08/12/2024,N1,Groningen,Zwolle,0,0,NG,No,0,0,Draw,6,4,10,Home Win,3,0,Home Win
08/12/2024,N1,AZ Alkmaar,Ajax,2,1,GG,Yes,0,0,Draw,6,3,9,Home Win,1,2,Away Win
08/12/2024,N1,Willem II,Heerenveen,1,2,GG,Yes,0,0,Draw,2,3,5,Away Win,2,2,Draw
08/12/2024,N1,Almere City,Utrecht,1,3,GG,Yes,0,2,Away Win,4,4,8,Draw,2,3,Away Win
13/12/2024,N1,Zwolle,Willem II,0,1,NG,No,0,1,Away Win,9,5,14,Home Win,0,3,Away Win
14/12/2024,N1,Heerenveen,PSV Eindhoven,1,0,NG,No,0,0,Draw,7,7,14,Draw,0,0,Draw
14/12/2024,N1,For Sittard,Waalwijk,3,2,GG,Yes,3,1,Home Win,12,7,19,Home Win,1,1,Draw
14/12/2024,N1,Feyenoord,Heracles,5,2,GG,Yes,3,1,Home Win,10,0,10,Home Win,0,1,Away Win
15/12/2024,N1,Utrecht,Go Ahead Eagles,3,3,GG,Yes,1,1,Draw,7,1,8,Home Win,1,2,Away Win
15/12/2024,N1,Nijmegen,Sparta Rotterdam,1,1,GG,No,0,0,Draw,13,5,18,Home Win,0,2,Away Win
15/12/2024,N1,Twente,Groningen,2,0,NG,No,1,0,Home Win,3,5,8,Away Win,1,2,Away Win
15/12/2024,N1,Ajax,Almere City,3,0,NG,Yes,2,0,Home Win,7,0,7,Home Win,1,2,Away Win
15/12/2024,N1,NAC Breda,AZ Alkmaar,1,2,GG,Yes,1,0,Home Win,1,7,8,Away Win,5,3,Home Win
20/12/2024,N1,Waalwijk,Zwolle,1,1,GG,No,1,1,Draw,7,3,10,Home Win,2,1,Home Win
21/12/2024,N1,Go Ahead Eagles,NAC Breda,2,1,GG,Yes,0,1,Away Win,11,7,18,Home Win,0,2,Away Win
21/12/2024,N1,Almere City,Heerenveen,3,0,NG,Yes,0,0,Draw,6,3,9,Home Win,1,2,Away Win
21/12/2024,N1,AZ Alkmaar,Twente,1,0,NG,No,0,0,Draw,4,2,6,Home Win,3,4,Away Win
22/12/2024,N1,Sparta Rotterdam,Ajax,0,2,NG,No,0,0,Draw,7,1,8,Home Win,2,1,Home Win
22/12/2024,N1,PSV Eindhoven,Feyenoord,3,0,NG,Yes,2,0,Home Win,7,3,10,Home Win,1,3,Away Win
22/12/2024,N1,Utrecht,For Sittard,2,5,GG,Yes,1,0,Home Win,4,4,8,Draw,3,3,Draw
22/12/2024,N1,Willem II,Nijmegen,4,1,GG,Yes,2,1,Home Win,5,4,9,Home Win,0,2,Away Win
10/01/2025,N1,For Sittard,Go Ahead Eagles,0,3,NG,Yes,0,1,Away Win,9,4,13,Home Win,2,0,Home Win
11/01/2025,N1,Heracles,Sparta Rotterdam,1,1,GG,No,0,0,Draw,8,4,12,Home Win,3,3,Draw
11/01/2025,N1,Ajax,Waalwijk,2,1,GG,Yes,2,0,Home Win,9,1,10,Home Win,1,0,Home Win
11/01/2025,N1,Zwolle,Nijmegen,0,1,NG,No,0,1,Away Win,6,4,10,Home Win,1,1,Draw
11/01/2025,N1,PSV Eindhoven,AZ Alkmaar,2,2,GG,Yes,0,1,Away Win,11,1,12,Home Win,0,2,Away Win
